business_id,transaction_id,transaction_date,transaction_type,amount,created_date,created_user,account,a/r_paid,a/p_paid,due_date,open_balance,po_status,estimate_status,customer_name,vendor_name,product_service,quantity,rate,credit,debit,sale,purchase,billable,invoiced,cleared,payment_method,misc_(business_specific_fields)
15,83020,2019-01-10,Credit Card Credit,31397.33,2019-03-30,Katrina Dennis,Refunds-Allowances,Paid,,2019-04-23,25064.0,,,Brian Holmes,,,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,83020,2019-01-10,Credit Card Credit,31397.33,2019-03-30,Katrina Dennis,Loan Payable,Paid,,2019-04-23,25064.0,,,Brian Holmes,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,83266,2005-11-09,Check,31397.33,2006-09-09,Katrina Dennis,Accounts Receivable (A/R),Paid,,2006-11-05,9318.38,,,Diana Ortiz,,,,,,31397.329999999998,Yes,No,No,,,MasterCard,
15,83266,2005-11-09,Check,31397.33,2006-09-09,Katrina Dennis,Uncategorized Income,Paid,,2006-11-05,9318.38,,,Diana Ortiz,,,31,330.57,10247.67,,Yes,No,No,,,MasterCard,
15,83266,2005-11-09,Check,31397.33,2006-09-09,Katrina Dennis,Labor,Paid,,2006-11-05,9318.38,,,Diana Ortiz,,,60,191.8,11508.0,,Yes,No,No,,,MasterCard,
15,83266,2005-11-09,Check,31397.33,2006-09-09,Katrina Dennis,Oil field machinery and equipment rental or leasing,Paid,,2006-11-05,9318.38,,,Diana Ortiz,,Oil field Machinery,28,343.97,9631.16,,Yes,No,No,,,MasterCard,
15,83266,2005-11-09,Check,31397.33,2006-09-09,Katrina Dennis,Loan Payable,Paid,,2006-11-05,9318.38,,,Diana Ortiz,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
15,85076,1998-01-24,Charge,31397.33,1998-07-20,Katrina Dennis,Accounts Receivable (A/R),Paid,,1999-02-19,30025.7,,,Christine Mcintyre,,,,,,31397.329999999998,Yes,No,No,,,American Express,
15,85076,1998-01-24,Charge,31397.33,1998-07-20,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1999-02-19,30025.7,,,Christine Mcintyre,,Towboat,31,330.57,10247.67,,Yes,No,No,,,American Express,
15,85076,1998-01-24,Charge,31397.33,1998-07-20,Katrina Dennis,Job Materials,Paid,,1999-02-19,30025.7,,,Christine Mcintyre,,,60,191.8,11508.0,,Yes,No,No,,,American Express,
15,85076,1998-01-24,Charge,31397.33,1998-07-20,Katrina Dennis,Refunds-Allowances,Paid,,1999-02-19,30025.7,,,Christine Mcintyre,,,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,85076,1998-01-24,Charge,31397.33,1998-07-20,Katrina Dennis,Loan Payable,Paid,,1999-02-19,30025.7,,,Christine Mcintyre,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,84043,2021-02-24,Time Charge,31397.33,2022-02-01,Katrina Dennis,Accounts Receivable (A/R),Paid,,2022-12-31,17693.53,,,Jerry Richardson,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,84043,2021-02-24,Time Charge,31397.33,2022-02-01,Katrina Dennis,Uncategorized Income,Paid,,2022-12-31,17693.53,,,Jerry Richardson,,,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,84043,2021-02-24,Time Charge,31397.33,2022-02-01,Katrina Dennis,Billable Expense Income,Paid,,2022-12-31,17693.53,,,Jerry Richardson,,,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,84043,2021-02-24,Time Charge,31397.33,2022-02-01,Katrina Dennis,Labor,Paid,,2022-12-31,17693.53,,,Jerry Richardson,,,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,84043,2021-02-24,Time Charge,31397.33,2022-02-01,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,2022-12-31,17693.53,,,Jerry Richardson,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,85579,2020-02-29,Inventory Qty Adjust,31397.33,2020-04-01,Katrina Dennis,Accounts Receivable (A/R),Paid,,2020-11-16,11071.79,,,Austin Lopez,,,,,,31397.329999999998,Yes,No,No,,,American Express,
15,85579,2020-02-29,Inventory Qty Adjust,31397.33,2020-04-01,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2020-11-16,11071.79,,,Austin Lopez,,Towboat,31,330.57,10247.67,,Yes,No,No,,,American Express,
15,85579,2020-02-29,Inventory Qty Adjust,31397.33,2020-04-01,Katrina Dennis,Installation,Paid,,2020-11-16,11071.79,,,Austin Lopez,,Installation,60,191.8,11508.0,,Yes,No,No,,,American Express,
15,85579,2020-02-29,Inventory Qty Adjust,31397.33,2020-04-01,Katrina Dennis,Discounts given,Paid,,2020-11-16,11071.79,,,Austin Lopez,,,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,85579,2020-02-29,Inventory Qty Adjust,31397.33,2020-04-01,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,2020-11-16,11071.79,,,Austin Lopez,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,82484,2018-08-27,Purchase Order,21364.04,2019-02-01,Katrina Dennis,Accounts Receivable (A/R),Paid,,2020-01-22,11652.22,,,Jennifer Edwards,,,,,,21364.04,Yes,No,No,,,Discover,{project: XYZ school painting}
15,82484,2018-08-27,Purchase Order,21364.04,2019-02-01,Katrina Dennis,Services,Paid,,2020-01-22,11652.22,,,Jennifer Edwards,,Services,16,310.17,4962.72,,Yes,No,No,,,Discover,{project: XYZ school painting}
15,82484,2018-08-27,Purchase Order,21364.04,2019-02-01,Katrina Dennis,Refunds-Allowances,Paid,,2020-01-22,11652.22,,,Jennifer Edwards,,,52,315.41,16401.32,,Yes,No,No,,,Discover,{project: XYZ school painting}
15,85839,2005-11-17,Billable Expense Charge,31397.33,2006-03-19,Katrina Dennis,Accounts Receivable (A/R),Paid,,2006-10-09,6735.25,,,Jonathan Lynn,,,,,,31397.329999999998,Yes,No,No,,,Cash,
15,85839,2005-11-17,Billable Expense Charge,31397.33,2006-03-19,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2006-10-09,6735.25,,,Jonathan Lynn,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Cash,
15,85839,2005-11-17,Billable Expense Charge,31397.33,2006-03-19,Katrina Dennis,Aircraft rental or leasing,Paid,,2006-10-09,6735.25,,,Jonathan Lynn,,Aircraft,60,191.8,11508.0,,Yes,No,No,,,Cash,
15,85839,2005-11-17,Billable Expense Charge,31397.33,2006-03-19,Katrina Dennis,Installation,Paid,,2006-10-09,6735.25,,,Jonathan Lynn,,Installation,28,343.97,9631.16,,Yes,No,No,,,Cash,
15,85839,2005-11-17,Billable Expense Charge,31397.33,2006-03-19,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,2006-10-09,6735.25,,,Jonathan Lynn,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
15,87846,1999-02-08,Sales Receipt,31397.33,1999-06-12,Katrina Dennis,Accounts Receivable (A/R),Paid,,1999-12-30,13602.42,,,Tina Lee,,,,,,31397.329999999998,Yes,No,No,,,American Express,
15,87846,1999-02-08,Sales Receipt,31397.33,1999-06-12,Katrina Dennis,Job Materials,Paid,,1999-12-30,13602.42,,,Tina Lee,,,31,330.57,10247.67,,Yes,No,No,,,American Express,
15,87846,1999-02-08,Sales Receipt,31397.33,1999-06-12,Katrina Dennis,Maintenance and Repair,Paid,,1999-12-30,13602.42,,,Tina Lee,,,60,191.8,11508.0,,Yes,No,No,,,American Express,
15,87846,1999-02-08,Sales Receipt,31397.33,1999-06-12,Katrina Dennis,Barge rental or leasing,Paid,,1999-12-30,13602.42,,,Tina Lee,,Barge,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,87846,1999-02-08,Sales Receipt,31397.33,1999-06-12,Katrina Dennis,Loan Payable,Paid,,1999-12-30,13602.42,,,Tina Lee,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,87856,2003-09-15,Payment,31397.33,2004-07-21,Katrina Dennis,Accounts Receivable (A/R),Paid,,2004-09-11,15550.01,,,Thomas Compton,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,87856,2003-09-15,Payment,31397.33,2004-07-21,Katrina Dennis,Job Materials,Paid,,2004-09-11,15550.01,,,Thomas Compton,,,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,87856,2003-09-15,Payment,31397.33,2004-07-21,Katrina Dennis,Maintenance and Repair,Paid,,2004-09-11,15550.01,,,Thomas Compton,,,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,87856,2003-09-15,Payment,31397.33,2004-07-21,Katrina Dennis,Forestry and logging machinery and equipment rental or leasing,Paid,,2004-09-11,15550.01,,,Thomas Compton,,Forestry Machinery,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,87856,2003-09-15,Payment,31397.33,2004-07-21,Katrina Dennis,Loan Payable,Paid,,2004-09-11,15550.01,,,Thomas Compton,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,87761,1993-06-17,Expense,31397.33,1994-01-22,Katrina Dennis,Accounts Receivable (A/R),Paid,,1995-01-04,30060.32,,,Jay Rodriguez,,,,,,31397.329999999998,Yes,No,No,,,MasterCard,
15,87761,1993-06-17,Expense,31397.33,1994-01-22,Katrina Dennis,Job Materials,Paid,,1995-01-04,30060.32,,,Jay Rodriguez,,,31,330.57,10247.67,,Yes,No,No,,,MasterCard,
15,87761,1993-06-17,Expense,31397.33,1994-01-22,Katrina Dennis,Installation,Paid,,1995-01-04,30060.32,,,Jay Rodriguez,,Installation,60,191.8,11508.0,,Yes,No,No,,,MasterCard,
15,87761,1993-06-17,Expense,31397.33,1994-01-22,Katrina Dennis,Labor,Paid,,1995-01-04,30060.32,,,Jay Rodriguez,,,28,343.97,9631.16,,Yes,No,No,,,MasterCard,
15,87761,1993-06-17,Expense,31397.33,1994-01-22,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,1995-01-04,30060.32,,,Jay Rodriguez,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
15,85650,1999-11-28,Bill Payment (Credit Card),31397.33,2000-01-23,Katrina Dennis,Accounts Receivable (A/R),Paid,,2000-09-30,8801.41,,,Oscar Figueroa,,,,,,31397.329999999998,Yes,No,No,,,Diners Club,
15,85650,1999-11-28,Bill Payment (Credit Card),31397.33,2000-01-23,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2000-09-30,8801.41,,,Oscar Figueroa,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Diners Club,
15,85650,1999-11-28,Bill Payment (Credit Card),31397.33,2000-01-23,Katrina Dennis,Maintenance and Repair,Paid,,2000-09-30,8801.41,,,Oscar Figueroa,,,60,191.8,11508.0,,Yes,No,No,,,Diners Club,
15,85650,1999-11-28,Bill Payment (Credit Card),31397.33,2000-01-23,Katrina Dennis,Oil field machinery and equipment rental or leasing,Paid,,2000-09-30,8801.41,,,Oscar Figueroa,,Oil field Machinery,28,343.97,9631.16,,Yes,No,No,,,Diners Club,
15,85650,1999-11-28,Bill Payment (Credit Card),31397.33,2000-01-23,Katrina Dennis,Loan Payable,Paid,,2000-09-30,8801.41,,,Oscar Figueroa,,,,0.08,10.5,,Yes,No,No,,Uncleared,Diners Club,
15,87577,2019-07-17,Billable Expense Charge,31397.33,2019-12-14,Katrina Dennis,Accounts Receivable (A/R),Paid,,2020-09-07,21912.58,,,Jessica Floyd,,,,,,31397.329999999998,Yes,No,No,,,MasterCard,
15,87577,2019-07-17,Billable Expense Charge,31397.33,2019-12-14,Katrina Dennis,Job Materials,Paid,,2020-09-07,21912.58,,,Jessica Floyd,,,31,330.57,10247.67,,Yes,No,No,,,MasterCard,
15,87577,2019-07-17,Billable Expense Charge,31397.33,2019-12-14,Katrina Dennis,Oil field machinery and equipment rental or leasing,Paid,,2020-09-07,21912.58,,,Jessica Floyd,,Oil field Machinery,60,191.8,11508.0,,Yes,No,No,,,MasterCard,
15,87577,2019-07-17,Billable Expense Charge,31397.33,2019-12-14,Katrina Dennis,Barge rental or leasing,Paid,,2020-09-07,21912.58,,,Jessica Floyd,,Barge,28,343.97,9631.16,,Yes,No,No,,,MasterCard,
15,87577,2019-07-17,Billable Expense Charge,31397.33,2019-12-14,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,2020-09-07,21912.58,,,Jessica Floyd,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
15,84215,1998-05-02,Invoice,31397.33,1999-02-18,Katrina Dennis,Accounts Receivable (A/R),Paid,,1999-07-19,25782.47,,,Brandy Harris,,,,,,31397.329999999998,Yes,No,No,,,Check,
15,84215,1998-05-02,Invoice,31397.33,1999-02-18,Katrina Dennis,Uncategorized Income,Paid,,1999-07-19,25782.47,,,Brandy Harris,,,31,330.57,10247.67,,Yes,No,No,,,Check,
15,84215,1998-05-02,Invoice,31397.33,1999-02-18,Katrina Dennis,Unapplied Cash Payment Income,Paid,,1999-07-19,25782.47,,,Brandy Harris,,,60,191.8,11508.0,,Yes,No,No,,,Check,
15,84215,1998-05-02,Invoice,31397.33,1999-02-18,Katrina Dennis,Refunds-Allowances,Paid,,1999-07-19,25782.47,,,Brandy Harris,,,28,343.97,9631.16,,Yes,No,No,,,Check,
15,84215,1998-05-02,Invoice,31397.33,1999-02-18,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,1999-07-19,25782.47,,,Brandy Harris,,,,0.08,10.5,,Yes,No,No,,Uncleared,Check,
15,86843,1997-08-22,Bill Payment (Check),31397.33,1997-12-22,Katrina Dennis,Accounts Receivable (A/R),Paid,,1998-09-17,31203.01,,,Curtis Brown,,,,,,31397.329999999998,Yes,No,No,,,American Express,
15,86843,1997-08-22,Bill Payment (Check),31397.33,1997-12-22,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1998-09-17,31203.01,,,Curtis Brown,,Towboat,31,330.57,10247.67,,Yes,No,No,,,American Express,
15,86843,1997-08-22,Bill Payment (Check),31397.33,1997-12-22,Katrina Dennis,Heavy construction equipment rental,Paid,,1998-09-17,31203.01,,,Curtis Brown,,Heavy construction equipment,60,191.8,11508.0,,Yes,No,No,,,American Express,
15,86843,1997-08-22,Bill Payment (Check),31397.33,1997-12-22,Katrina Dennis,Barge rental or leasing,Paid,,1998-09-17,31203.01,,,Curtis Brown,,Barge,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,86843,1997-08-22,Bill Payment (Check),31397.33,1997-12-22,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,1998-09-17,31203.01,,,Curtis Brown,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,86292,1998-12-10,Check,31397.33,1999-04-16,Katrina Dennis,Accounts Receivable (A/R),Paid,,1999-07-12,22650.04,,,Colton Gray,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,86292,1998-12-10,Check,31397.33,1999-04-16,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1999-07-12,22650.04,,,Colton Gray,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,86292,1998-12-10,Check,31397.33,1999-04-16,Katrina Dennis,Discounts given,Paid,,1999-07-12,22650.04,,,Colton Gray,,,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,86292,1998-12-10,Check,31397.33,1999-04-16,Katrina Dennis,Barge rental or leasing,Paid,,1999-07-12,22650.04,,,Colton Gray,,Barge,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,86292,1998-12-10,Check,31397.33,1999-04-16,Katrina Dennis,Loan Payable,Paid,,1999-07-12,22650.04,,,Colton Gray,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,86665,1997-09-20,Invoice,31397.33,1997-11-28,Katrina Dennis,Accounts Receivable (A/R),Paid,,1998-08-18,9410.01,,,Jeffrey Henson,,,,,,31397.329999999998,Yes,No,No,,,American Express,
15,86665,1997-09-20,Invoice,31397.33,1997-11-28,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1998-08-18,9410.01,,,Jeffrey Henson,,Towboat,31,330.57,10247.67,,Yes,No,No,,,American Express,
15,86665,1997-09-20,Invoice,31397.33,1997-11-28,Katrina Dennis,Refunds-Allowances,Paid,,1998-08-18,9410.01,,,Jeffrey Henson,,,60,191.8,11508.0,,Yes,No,No,,,American Express,
15,86665,1997-09-20,Invoice,31397.33,1997-11-28,Katrina Dennis,Labor,Paid,,1998-08-18,9410.01,,,Jeffrey Henson,,,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,86665,1997-09-20,Invoice,31397.33,1997-11-28,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,1998-08-18,9410.01,,,Jeffrey Henson,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,86716,2022-12-06,Check,31397.33,2023-01-31,Katrina Dennis,Accounts Receivable (A/R),Paid,,2023-12-08,9159.1,,,Kevin Bruce,,,,,,31397.329999999998,Yes,No,No,,,American Express,
15,86716,2022-12-06,Check,31397.33,2023-01-31,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2023-12-08,9159.1,,,Kevin Bruce,,Towboat,31,330.57,10247.67,,Yes,No,No,,,American Express,
15,86716,2022-12-06,Check,31397.33,2023-01-31,Katrina Dennis,Refunds-Allowances,Paid,,2023-12-08,9159.1,,,Kevin Bruce,,,60,191.8,11508.0,,Yes,No,No,,,American Express,
15,86716,2022-12-06,Check,31397.33,2023-01-31,Katrina Dennis,Design income,Paid,,2023-12-08,9159.1,,,Kevin Bruce,,Design,28,343.97,9631.16,,Yes,No,No,,,American Express,
15,86716,2022-12-06,Check,31397.33,2023-01-31,Katrina Dennis,Loan Payable,Paid,,2023-12-08,9159.1,,,Kevin Bruce,,,,0.08,10.5,,Yes,No,No,,Uncleared,American Express,
15,85894,1995-06-12,Payment,31397.33,1996-05-18,Katrina Dennis,Accounts Receivable (A/R),Paid,,1997-05-10,20761.67,,,Stephen Williams,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,85894,1995-06-12,Payment,31397.33,1996-05-18,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1997-05-10,20761.67,,,Stephen Williams,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,85894,1995-06-12,Payment,31397.33,1996-05-18,Katrina Dennis,Aircraft rental or leasing,Paid,,1997-05-10,20761.67,,,Stephen Williams,,Aircraft,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,85894,1995-06-12,Payment,31397.33,1996-05-18,Katrina Dennis,Unapplied Cash Payment Income,Paid,,1997-05-10,20761.67,,,Stephen Williams,,,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,85894,1995-06-12,Payment,31397.33,1996-05-18,Katrina Dennis,Loan Payable,Paid,,1997-05-10,20761.67,,,Stephen Williams,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,85854,1998-12-25,Estimate,31397.33,1999-03-03,Katrina Dennis,Accounts Receivable (A/R),Paid,,2000-01-25,26125.72,,,Ian Ashley,,,,,,31397.329999999998,Yes,No,No,,,MasterCard,
15,85854,1998-12-25,Estimate,31397.33,1999-03-03,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2000-01-25,26125.72,,,Ian Ashley,,Towboat,31,330.57,10247.67,,Yes,No,No,,,MasterCard,
15,85854,1998-12-25,Estimate,31397.33,1999-03-03,Katrina Dennis,Aircraft rental or leasing,Paid,,2000-01-25,26125.72,,,Ian Ashley,,Aircraft,60,191.8,11508.0,,Yes,No,No,,,MasterCard,
15,85854,1998-12-25,Estimate,31397.33,1999-03-03,Katrina Dennis,Discounts given,Paid,,2000-01-25,26125.72,,,Ian Ashley,,,28,343.97,9631.16,,Yes,No,No,,,MasterCard,
15,85854,1998-12-25,Estimate,31397.33,1999-03-03,Katrina Dennis,Loan Payable,Paid,,2000-01-25,26125.72,,,Ian Ashley,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
15,84182,2011-02-25,Sales Tax Payment,31397.33,2011-09-11,Katrina Dennis,Accounts Receivable (A/R),Paid,,2012-04-13,9104.1,,,Gina Taylor,,,,,,31397.329999999998,Yes,No,No,,,Discover,
15,84182,2011-02-25,Sales Tax Payment,31397.33,2011-09-11,Katrina Dennis,Uncategorized Income,Paid,,2012-04-13,9104.1,,,Gina Taylor,,,31,330.57,10247.67,,Yes,No,No,,,Discover,
15,84182,2011-02-25,Sales Tax Payment,31397.33,2011-09-11,Katrina Dennis,Unapplied Cash Payment Income,Paid,,2012-04-13,9104.1,,,Gina Taylor,,,60,191.8,11508.0,,Yes,No,No,,,Discover,
15,84182,2011-02-25,Sales Tax Payment,31397.33,2011-09-11,Katrina Dennis,Barge rental or leasing,Paid,,2012-04-13,9104.1,,,Gina Taylor,,Barge,28,343.97,9631.16,,Yes,No,No,,,Discover,
15,84182,2011-02-25,Sales Tax Payment,31397.33,2011-09-11,Katrina Dennis,Loan Payable,Paid,,2012-04-13,9104.1,,,Gina Taylor,,,,0.08,10.5,,Yes,No,No,,Uncleared,Discover,
15,86811,1993-08-21,Bill Payment (Check),31397.33,1994-03-21,Katrina Dennis,Accounts Receivable (A/R),Paid,,1995-02-17,105.67,,,Jillian Parker,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,86811,1993-08-21,Bill Payment (Check),31397.33,1994-03-21,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1995-02-17,105.67,,,Jillian Parker,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,86811,1993-08-21,Bill Payment (Check),31397.33,1994-03-21,Katrina Dennis,"Boat, ship and steamship rental or leasing",Paid,,1995-02-17,105.67,,,Jillian Parker,,Boat,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,86811,1993-08-21,Bill Payment (Check),31397.33,1994-03-21,Katrina Dennis,Other Income,Paid,,1995-02-17,105.67,,,Jillian Parker,,,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,86811,1993-08-21,Bill Payment (Check),31397.33,1994-03-21,Katrina Dennis,Arizona Dept. of Revenue Payable,Paid,,1995-02-17,105.67,,,Jillian Parker,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,86176,2001-10-28,Deposit,31397.33,2002-06-25,Katrina Dennis,Accounts Receivable (A/R),Paid,,2002-12-22,5105.1,,,Nancy Barnes,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,86176,2001-10-28,Deposit,31397.33,2002-06-25,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2002-12-22,5105.1,,,Nancy Barnes,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,86176,2001-10-28,Deposit,31397.33,2002-06-25,Katrina Dennis,Other Income,Paid,,2002-12-22,5105.1,,,Nancy Barnes,,,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,86176,2001-10-28,Deposit,31397.33,2002-06-25,Katrina Dennis,Refunds-Allowances,Paid,,2002-12-22,5105.1,,,Nancy Barnes,,,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,86176,2001-10-28,Deposit,31397.33,2002-06-25,Katrina Dennis,Loan Payable,Paid,,2002-12-22,5105.1,,,Nancy Barnes,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,85982,2003-04-06,Bill Payment (Check),31397.33,2003-12-26,Katrina Dennis,Accounts Receivable (A/R),Paid,,2004-11-04,22451.26,,,Kelsey Montes,,,,,,31397.329999999998,Yes,No,No,,,MasterCard,
15,85982,2003-04-06,Bill Payment (Check),31397.33,2003-12-26,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2004-11-04,22451.26,,,Kelsey Montes,,Towboat,31,330.57,10247.67,,Yes,No,No,,,MasterCard,
15,85982,2003-04-06,Bill Payment (Check),31397.33,2003-12-26,Katrina Dennis,Railcar rental or leasing,Paid,,2004-11-04,22451.26,,,Kelsey Montes,,Railcar,60,191.8,11508.0,,Yes,No,No,,,MasterCard,
15,85982,2003-04-06,Bill Payment (Check),31397.33,2003-12-26,Katrina Dennis,Billable Expense Income,Paid,,2004-11-04,22451.26,,,Kelsey Montes,,,28,343.97,9631.16,,Yes,No,No,,,MasterCard,
15,85982,2003-04-06,Bill Payment (Check),31397.33,2003-12-26,Katrina Dennis,Loan Payable,Paid,,2004-11-04,22451.26,,,Kelsey Montes,,,,0.08,10.5,,Yes,No,No,,Uncleared,MasterCard,
15,86722,2011-03-08,Refund,31397.33,2012-02-27,Katrina Dennis,Accounts Receivable (A/R),Paid,,2012-09-03,7110.02,,,Debbie Stewart,,,,,,31397.329999999998,Yes,No,No,,,Cash,
15,86722,2011-03-08,Refund,31397.33,2012-02-27,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,2012-09-03,7110.02,,,Debbie Stewart,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Cash,
15,86722,2011-03-08,Refund,31397.33,2012-02-27,Katrina Dennis,Refunds-Allowances,Paid,,2012-09-03,7110.02,,,Debbie Stewart,,,60,191.8,11508.0,,Yes,No,No,,,Cash,
15,86722,2011-03-08,Refund,31397.33,2012-02-27,Katrina Dennis,Discounts given,Paid,,2012-09-03,7110.02,,,Debbie Stewart,,,28,343.97,9631.16,,Yes,No,No,,,Cash,
15,86722,2011-03-08,Refund,31397.33,2012-02-27,Katrina Dennis,Loan Payable,Paid,,2012-09-03,7110.02,,,Debbie Stewart,,,,0.08,10.5,,Yes,No,No,,Uncleared,Cash,
15,83654,2000-06-16,Refund,31397.33,2001-03-16,Katrina Dennis,Accounts Receivable (A/R),Paid,,2001-09-25,3124.72,,,Sabrina Francis,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,83654,2000-06-16,Refund,31397.33,2001-03-16,Katrina Dennis,Uncategorized Income,Paid,,2001-09-25,3124.72,,,Sabrina Francis,,,31,330.57,10247.67,,Yes,No,No,,,Visa,
15,83654,2000-06-16,Refund,31397.33,2001-03-16,Katrina Dennis,Aircraft rental or leasing,Paid,,2001-09-25,3124.72,,,Sabrina Francis,,Aircraft,60,191.8,11508.0,,Yes,No,No,,,Visa,
15,83654,2000-06-16,Refund,31397.33,2001-03-16,Katrina Dennis,Discounts given,Paid,,2001-09-25,3124.72,,,Sabrina Francis,,,28,343.97,9631.16,,Yes,No,No,,,Visa,
15,83654,2000-06-16,Refund,31397.33,2001-03-16,Katrina Dennis,Loan Payable,Paid,,2001-09-25,3124.72,,,Sabrina Francis,,,,0.08,10.5,,Yes,No,No,,Uncleared,Visa,
15,82307,2019-11-02,Time Charge,21364.04,2020-04-25,Katrina Dennis,Accounts Receivable (A/R),Paid,,2020-10-05,12079.9,,,Anthony Garcia,,,,,,21364.04,Yes,No,No,,,Visa,{project: XYZ school painting}
15,82307,2019-11-02,Time Charge,21364.04,2020-04-25,Katrina Dennis,Aircraft rental or leasing,Paid,,2020-10-05,12079.9,,,Anthony Garcia,,Aircraft,16,310.17,4962.72,,Yes,No,No,,,Visa,{project: XYZ school painting}
15,82307,2019-11-02,Time Charge,21364.04,2020-04-25,Katrina Dennis,Mining machinery and equipment rental or leasing,Paid,,2020-10-05,12079.9,,,Anthony Garcia,,Mining machinery,52,315.41,16401.32,,Yes,No,No,,,Visa,{project: XYZ school painting}
15,85290,1997-08-18,Bill Payment (Credit Card),31397.33,1998-06-13,Katrina Dennis,Accounts Receivable (A/R),Paid,,1999-02-05,9973.73,,,Peter Booth,,,,,,31397.329999999998,Yes,No,No,,,Visa,
15,85290,1997-08-18,Bill Payment (Credit Card),31397.33,1998-06-13,Katrina Dennis,Towboat and tugboat rental or leasing,Paid,,1999-02-05,9973.73,,,Peter Booth,,Towboat,31,330.57,10247.67,,Yes,No,No,,,Visa,
